Date,Time,Site,Unit ID,User ID,?F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/15/2022,11:01:09 AM,Tank 22,Strauss lab 1,,69.622,748.7,118.6,10.59,170.9,157.5,172.1,6349,111,0.08,-1.9,-1.9,9.73,-253.7,0.75,0.74,0.7,2.65,-0.077,-0.079
8/15/2022,11:01:12 AM,Tank 22,Strauss lab 1,,69.58,748.7,118.8,10.61,171.4,157.9,172.7,6334,111,0.08,-1.9,-1.9,9.73,-254.2,0.58,0.56,0.64,2.38,-0.077,-0.068
8/15/2022,11:01:15 AM,Tank 22,Strauss lab 1,,69.516,748.7,119.3,10.66,110.4,101.6,111.2,9840,72,0.05,-1.9,-1.9,9.75,-255,0.46,0.44,0.76,2.9,-0.076,-0.067
8/15/2022,11:01:18 AM,Tank 22,Strauss lab 1,,69.446,748.8,119.8,10.71,170.3,156.7,171.6,6383,111,0.08,-1.9,-1.9,9.76,-255.8,0.52,0.5,0.74,2.82,-0.076,-0.082
8/15/2022,11:01:21 AM,Tank 22,Strauss lab 1,,69.417,748.8,120.3,10.76,170.6,156.9,171.9,6375,111,0.08,-1.9,-1.9,9.78,-256.6,0.61,0.59,0.79,3.01,-0.074,-0.068
8/15/2022,11:03:02 AM,Tank 28,Strauss lab 1,,75.651,748.8,101.2,8.48,202.3,199.4,202.5,5016,131,0.09,-2.7,-2.7,9.12,-220.2,0.45,0.43,0.2,0.56,-0.077,-0.083
8/15/2022,11:03:05 AM,Tank 28,Strauss lab 1,,75.675,748.8,101.4,8.49,202.3,199.4,202.6,5014,131,0.09,-2.7,-2.7,9.11,-220.1,0.37,0.35,0.21,0.6,-0.077,-0.079
8/15/2022,11:03:08 AM,Tank 28,Strauss lab 1,,75.715,748.8,101.7,8.51,202.3,199.5,202.6,5012,131,0.09,-2.7,-2.7,9.11,-219.8,0.37,0.35,0.24,0.73,-0.075,-0.079
8/15/2022,11:03:11 AM,Tank 28,Strauss lab 1,,75.755,748.7,102.2,8.55,202.3,199.6,202.5,5010,131,0.09,-2.7,-2.7,9.1,-219.5,0.25,0.23,0.31,1.04,-0.078,-0.084
8/15/2022,11:03:14 AM,Tank 28,Strauss lab 1,,75.776,748.8,102.7,8.59,202.4,199.8,202.7,5005,132,0.1,-2.7,-2.7,9.1,-219.3,0.34,0.32,0.39,1.37,-0.075,-0.063
8/15/2022,11:03:17 AM,Tank 28,Strauss lab 1,,75.758,748.8,103.3,8.64,202.9,200.3,203.2,4994,132,0.1,-2.7,-2.7,9.1,-219.3,0.25,0.23,0.47,1.67,-0.076,-0.06
8/15/2022,11:05:51 AM,Tank 24,Strauss lab 1,,70.93,748.7,110.3,9.71,178.7,167.2,179.8,5980,116,0.08,-2.1,-2.1,9.58,-245.5,0.71,0.69,1.39,5.51,-0.076,-0.09
8/15/2022,11:05:54 AM,Tank 24,Strauss lab 1,,70.882,748.7,110.5,9.73,175.7,164.3,176.8,6085,114,0.08,-2.1,-2.1,9.58,-245.6,0.66,0.64,1.04,4.06,-0.073,-0.078
8/15/2022,11:05:57 AM,Tank 24,Strauss lab 1,,70.81,748.7,110.8,9.76,173.3,162,174.4,6174,113,0.08,-2.1,-2.1,9.58,-245.9,0.64,0.62,1.63,6.51,-0.073,-0.067
8/15/2022,11:06:00 AM,Tank 24,Strauss lab 1,,70.73,748.7,111.3,9.82,178.1,166.2,179.2,6016,116,0.08,-2.1,-2.1,9.59,-246.5,0.56,0.54,1.58,6.3,-0.077,-0.083
8/15/2022,11:06:03 AM,Tank 24,Strauss lab 1,,70.675,748.8,112,9.89,178.5,166.6,179.7,6004,116,0.08,-2,-2,9.6,-246.9,0.56,0.54,4.63,18.99,-0.077,-0.066
8/15/2022,11:06:06 AM,Tank 24,Strauss lab 1,,70.65,748.7,112.7,9.95,178.7,166.7,179.9,6000,116,0.08,-2,-2,9.61,-247.3,0.6,0.58,0.87,3.34,-0.078,-0.079
8/15/2022,11:09:32 AM,Tank 37,Strauss lab 1,,70.347,748.7,108.7,9.63,175.4,163,176.6,6135,114,0.08,-2,-2,9.57,-245,0.25,0.23,2.72,11.06,-0.075,-0.098
8/15/2022,11:09:35 AM,Tank 37,Strauss lab 1,,70.348,748.8,108.9,9.65,114.7,106.6,115.5,9379,75,0.05,-2,-2,9.57,-245.2,0.26,0.24,0.61,2.25,-0.075,-0.081
8/15/2022,11:09:38 AM,Tank 37,Strauss lab 1,,70.297,748.7,109.2,9.67,160.2,148.8,161.3,6720,104,0.08,-2,-2,9.58,-245.5,0.28,0.26,0.6,2.21,-0.076,-0.068
8/15/2022,11:09:41 AM,Tank 37,Strauss lab 1,,70.23,748.8,109.5,9.71,155.5,144.3,156.5,6930,101,0.07,-2,-2,9.59,-245.9,0.27,0.25,0.54,1.96,-0.078,-0.065
8/15/2022,11:09:44 AM,Tank 37,Strauss lab 1,,70.147,748.7,110,9.76,157.1,145.7,158.2,6863,102,0.07,-2,-2,9.59,-246.3,0.25,0.23,0.48,1.73,-0.078,-0.078
8/15/2022,11:09:47 AM,Tank 37,Strauss lab 1,,70.126,748.7,110.4,9.8,158.4,146.8,159.5,6811,103,0.07,-2,-2,9.6,-246.6,0.21,0.19,0.45,1.59,-0.075,-0.07
8/15/2022,11:11:54 AM,Tank 39,Strauss lab 1,,70.822,748.7,104.9,9.24,174.3,162.8,175.4,6141,113,0.08,-2.1,-2.1,9.43,-237.3,0.37,0.35,0.67,2.52,-0.077,-0.085
8/15/2022,11:11:57 AM,Tank 39,Strauss lab 1,,70.78,748.7,105,9.26,85.6,80,86.2,12505,56,0.04,-2.1,-2.1,9.44,-237.5,0.43,0.41,0.78,2.96,-0.077,-0.09
8/15/2022,11:12:00 AM,Tank 39,Strauss lab 1,,70.725,748.7,105.3,9.29,85.3,79.7,85.9,12555,55,0.04,-2.1,-2.1,9.44,-237.7,0.57,0.55,0.84,3.24,-0.074,-0.069
8/15/2022,11:12:03 AM,Tank 39,Strauss lab 1,,70.652,748.7,105.7,9.34,85.4,79.7,86,12550,56,0.04,-2.1,-2.1,9.45,-238.1,0.51,0.49,0.86,3.32,-0.075,-0.066
8/15/2022,11:12:06 AM,Tank 39,Strauss lab 1,,70.601,748.7,106.4,9.4,87.9,82,88.5,12201,57,0.04,-2.1,-2.1,9.45,-238.4,0.48,0.46,0.93,3.59,-0.078,-0.079
8/15/2022,11:12:09 AM,Tank 39,Strauss lab 1,,70.579,748.7,106.9,9.45,90.1,83.9,90.6,11916,59,0.04,-2.1,-2.1,9.46,-238.6,0.48,0.46,1.01,3.91,-0.077,-0.068
8/15/2022,11:14:18 AM,Tank 40,Strauss lab 1,,70.718,748.7,112.7,9.95,174,162.4,175.1,6159,113,0.08,-2.1,-2.1,9.45,-238.4,0.35,0.33,1.18,4.63,-0.077,-0.092
8/15/2022,11:14:21 AM,Tank 40,Strauss lab 1,,70.674,748.7,112.8,9.96,173.7,162,174.8,6171,113,0.08,-2,-2,9.46,-238.6,0.21,0.19,1.12,4.39,-0.076,-0.064
8/15/2022,11:14:24 AM,Tank 40,Strauss lab 1,,70.605,748.7,113.1,9.99,173,161.2,174.1,6202,112,0.08,-2,-2,9.46,-239,0.25,0.23,1.18,4.64,-0.076,-0.08
8/15/2022,11:14:27 AM,Tank 40,Strauss lab 1,,70.529,748.7,113.7,10.05,172.9,161.1,174.1,6209,112,0.08,-2,-2,9.48,-239.6,0.24,0.22,1.35,5.35,-0.075,-0.08
8/15/2022,11:14:30 AM,Tank 40,Strauss lab 1,,70.492,748.6,114.4,10.12,173.1,161.1,174.2,6207,112,0.08,-2,-2,9.48,-240.2,0.26,0.24,1.31,5.18,-0.073,-0.068
8/15/2022,11:14:33 AM,Tank 40,Strauss lab 1,,70.474,748.7,115.4,10.21,169.2,157.4,170.3,6351,110,0.08,-2,-2,9.5,-240.8,0.25,0.23,0.98,3.82,-0.073,-0.059
8/15/2022,11:16:34 AM,Tank 42,Strauss lab 1,,75.497,748.7,88.6,7.43,205.3,202,205.6,4950,133,0.1,-2.7,-2.7,8.91,-208.3,0.48,0.46,0.85,3.26,-0.081,-0.084
8/15/2022,11:16:37 AM,Tank 42,Strauss lab 1,,75.522,748.7,88.7,7.44,163.8,161.2,164.1,6202,106,0.08,-2.7,-2.7,8.91,-208.1,0.41,0.39,0.71,2.67,-0.079,-0.091
8/15/2022,11:16:40 AM,Tank 42,Strauss lab 1,,75.561,748.7,89,7.46,203.1,200,203.4,5001,132,0.1,-2.7,-2.7,8.9,-207.8,0.34,0.32,0.58,2.16,-0.076,-0.069
8/15/2022,11:16:43 AM,Tank 42,Strauss lab 1,,75.591,748.7,89.2,7.48,205.4,202.4,205.7,4942,134,0.1,-2.7,-2.7,8.89,-207.4,0.35,0.33,0.58,2.15,-0.077,-0.067
8/15/2022,11:16:46 AM,Tank 42,Strauss lab 1,,75.607,748.7,89.5,7.5,206.3,203.3,206.6,4919,134,0.1,-2.7,-2.7,8.89,-207,0.39,0.36,0.52,1.88,-0.079,-0.08
8/15/2022,11:16:49 AM,Tank 42,Strauss lab 1,,75.6,748.6,89.7,7.52,179.1,176.5,179.4,5667,116,0.08,-2.7,-2.7,8.88,-206.7,0.2,0.18,0.59,2.18,-0.079,-0.07
8/15/2022,11:18:34 AM,Tank 43,Strauss lab 1,,76.263,748.7,87,7.24,195.7,194.2,195.9,5150,127,0.09,-2.8,-2.8,8.84,-204.5,0.56,0.55,1.73,6.94,-0.079,-0.089
8/15/2022,11:18:37 AM,Tank 43,Strauss lab 1,,76.277,748.6,87.2,7.26,195.2,193.7,195.4,5161,127,0.09,-2.8,-2.8,8.84,-204.6,0.42,0.4,1.6,6.38,-0.079,-0.066
8/15/2022,11:18:40 AM,Tank 43,Strauss lab 1,,76.3,748.6,87.5,7.28,195,193.5,195.1,5167,127,0.09,-2.8,-2.8,8.84,-204.5,0.36,0.34,1.41,5.61,-0.078,-0.066
8/15/2022,11:18:43 AM,Tank 43,Strauss lab 1,,76.32,748.6,87.8,7.3,195,193.6,195.1,5166,127,0.09,-2.8,-2.8,8.84,-204.4,0.35,0.33,1.15,4.51,-0.078,-0.081
8/15/2022,11:18:46 AM,Tank 43,Strauss lab 1,,76.331,748.7,88.2,7.33,195.5,194.1,195.6,5153,127,0.09,-2.8,-2.8,8.84,-204.3,0.44,0.42,1.08,4.21,-0.077,-0.091
8/15/2022,11:18:49 AM,Tank 43,Strauss lab 1,,76.327,748.6,88.5,7.36,195.9,194.5,196.1,5140,127,0.09,-2.8,-2.8,8.84,-204.3,0.33,0.31,1.19,4.7,-0.074,-0.078
8/15/2022,11:21:07 AM,Tank 21,Strauss lab 1,,69.691,748.7,102.2,9.12,185.9,171.5,187.3,5831,121,0.09,-1.9,-1.9,9.42,-236.3,0.61,0.59,2.08,8.4,-0.076,-0.07
8/15/2022,11:21:10 AM,Tank 21,Strauss lab 1,,69.634,748.7,102.3,9.13,116.2,107.1,117,9339,76,0.05,-1.9,-1.9,9.42,-236.4,0.59,0.57,1.84,7.37,-0.076,-0.082
8/15/2022,11:21:13 AM,Tank 21,Strauss lab 1,,69.547,748.7,102.5,9.16,164.1,151.2,165.4,6615,107,0.08,-1.9,-1.9,9.43,-236.7,0.64,0.62,1.99,8.02,-0.076,-0.081
8/15/2022,11:21:16 AM,Tank 21,Strauss lab 1,,69.445,748.7,102.9,9.2,179.3,164.9,180.6,6065,117,0.08,-1.9,-1.9,9.44,-237.1,0.63,0.61,1.93,7.76,-0.076,-0.067
8/15/2022,11:21:19 AM,Tank 21,Strauss lab 1,,69.379,748.6,103.4,9.26,182.7,167.9,184.1,5956,119,0.09,-1.9,-1.9,9.44,-237.4,0.67,0.66,2.04,8.23,-0.078,-0.079
8/15/2022,11:21:22 AM,Tank 21,Strauss lab 1,,69.336,748.6,104.1,9.32,184,169.1,185.4,5915,120,0.09,-1.9,-1.9,9.44,-237.5,0.76,0.74,2.12,8.53,-0.078,-0.08
8/15/2022,11:22:49 AM,Tank 26,Strauss lab 1,,75.787,748.7,99.1,8.29,200,197.4,200.3,5065,130,0.09,-2.7,-2.7,8.8,-201.7,0.49,0.47,0.98,3.81,-0.073,-0.065
8/15/2022,11:22:52 AM,Tank 26,Strauss lab 1,,75.841,748.7,99.4,8.31,200.4,198,200.7,5052,130,0.09,-2.7,-2.7,8.79,-201.7,0.54,0.53,1.11,4.33,-0.073,-0.06
8/15/2022,11:22:55 AM,Tank 26,Strauss lab 1,,75.913,748.6,99.7,8.33,201.3,198.9,201.5,5027,131,0.09,-2.7,-2.7,8.79,-201.4,0.74,0.72,1.16,4.57,-0.075,-0.072
8/15/2022,11:22:58 AM,Tank 26,Strauss lab 1,,75.979,748.7,100.2,8.36,202.3,200.1,202.5,4998,131,0.09,-2.7,-2.7,8.79,-201.1,0.66,0.64,1.09,4.26,-0.075,-0.092
8/15/2022,11:23:01 AM,Tank 26,Strauss lab 1,,76.002,748.6,100.6,8.39,203.1,200.9,203.3,4977,132,0.1,-2.7,-2.7,8.78,-201.1,0.7,0.69,1.11,4.35,-0.073,-0.08
8/15/2022,11:23:04 AM,Tank 26,Strauss lab 1,,75.983,748.7,101,8.43,202.7,200.5,203,4986,132,0.1,-2.7,-2.7,8.79,-201.2,0.68,0.66,1.11,4.33,-0.074,-0.066
8/15/2022,11:24:39 AM,Tank 27,Strauss lab 1,,75.821,748.7,106.4,8.9,211.2,208.5,211.5,4795,137,0.1,-2.7,-2.7,8.96,-211.3,1.66,1.65,12.31,50.94,-0.077,-0.062
8/15/2022,11:24:42 AM,Tank 27,Strauss lab 1,,75.838,748.7,106.7,8.92,211.4,208.8,211.7,4789,137,0.1,-2.7,-2.7,8.97,-211.7,1.36,1.35,2.47,10,-0.079,-0.081
8/15/2022,11:24:45 AM,Tank 27,Strauss lab 1,,75.865,748.7,107,8.94,212.4,209.8,212.6,4767,138,0.1,-2.7,-2.7,8.97,-212,1.32,1.31,5.24,21.53,-0.076,-0.076
8/15/2022,11:24:48 AM,Tank 27,Strauss lab 1,,75.892,748.7,107.3,8.97,213.6,211.1,213.9,4737,139,0.1,-2.7,-2.7,8.98,-212.6,1.58,1.58,15.67,64.93,-0.073,-0.071
8/15/2022,11:24:51 AM,Tank 27,Strauss lab 1,,75.905,748.7,107.8,9,215,212.5,215.2,4707,140,0.1,-2.7,-2.7,9,-213.4,1.69,1.68,3.93,16.07,-0.074,-0.08
8/15/2022,11:24:54 AM,Tank 27,Strauss lab 1,,75.903,748.6,108.1,9.03,215.5,213,215.8,4694,140,0.1,-2.7,-2.7,9.01,-214.3,2.12,2.12,13.81,57.2,-0.078,-0.07
8/15/2022,11:26:34 AM,Tank 12,Strauss lab 1,,75.925,748.6,99.5,8.31,197.6,195.3,197.8,5119,128,0.09,-2.7,-2.7,9.07,-217.8,0.66,0.64,0.29,0.92,-0.076,-0.068
8/15/2022,11:26:37 AM,Tank 12,Strauss lab 1,,75.953,748.6,99.9,8.34,197.8,195.6,198,5113,129,0.09,-2.7,-2.7,9.07,-217.8,0.59,0.57,0.28,0.9,-0.076,-0.06
8/15/2022,11:26:40 AM,Tank 12,Strauss lab 1,,75.993,748.6,100.3,8.37,198.1,196,198.3,5103,129,0.09,-2.7,-2.7,9.07,-217.6,0.6,0.58,0.22,0.66,-0.079,-0.08
8/15/2022,11:26:43 AM,Tank 12,Strauss lab 1,,76.037,748.6,100.9,8.42,198.7,196.7,198.9,5084,129,0.09,-2.7,-2.7,9.07,-217.5,0.64,0.62,0.22,0.66,-0.078,-0.07
8/15/2022,11:26:46 AM,Tank 12,Strauss lab 1,,76.062,748.6,101.6,8.47,199.7,197.7,199.9,5059,130,0.09,-2.7,-2.7,9.07,-217.4,0.5,0.48,0.15,0.37,-0.079,-0.081
8/15/2022,11:26:49 AM,Tank 12,Strauss lab 1,,76.055,748.6,102.1,8.52,200.3,198.3,200.5,5042,130,0.09,-2.7,-2.7,9.07,-217.5,0.45,0.43,0.19,0.5,-0.079,-0.083
8/15/2022,11:28:26 AM,Tank 38,Strauss lab 1,,69.909,748.6,105.9,9.43,177.3,164,178.6,6099,115,0.08,-2,-2,9.62,-247.9,0.46,0.44,1,3.9,-0.079,-0.076
8/15/2022,11:28:29 AM,Tank 38,Strauss lab 1,,69.849,748.6,106.1,9.45,121.3,112.1,122.2,8918,79,0.06,-2,-2,9.63,-248.1,0.31,0.29,0.76,2.87,-0.079,-0.084
8/15/2022,11:28:32 AM,Tank 38,Strauss lab 1,,69.772,748.6,106.2,9.47,88,81.2,88.6,12311,57,0.04,-2,-2,9.64,-248.7,0.34,0.32,0.73,2.74,-0.081,-0.085
8/15/2022,11:28:35 AM,Tank 38,Strauss lab 1,,69.67,748.6,106.5,9.5,173.8,160.3,175.1,6239,113,0.08,-1.9,-1.9,9.65,-249.5,0.4,0.38,0.79,2.99,-0.079,-0.071
8/15/2022,11:28:38 AM,Tank 38,Strauss lab 1,,69.584,748.6,106.9,9.55,176.5,162.6,177.8,6151,115,0.08,-1.9,-1.9,9.67,-250.3,0.43,0.41,0.83,3.16,-0.08,-0.063
8/15/2022,11:28:41 AM,Tank 38,Strauss lab 1,,69.564,748.6,107.7,9.62,176.8,162.8,178.1,6142,115,0.08,-1.9,-1.9,9.68,-250.8,0.4,0.38,0.81,3.1,-0.079,-0.081
8/15/2022,11:30:04 AM,Tank 44,Strauss lab 1,,75.453,748.6,94.1,7.9,206.2,202.8,206.6,4930,134,0.1,-2.7,-2.7,9.01,-214.2,0.36,0.34,0.48,1.71,-0.077,-0.073
8/15/2022,11:30:07 AM,Tank 44,Strauss lab 1,,75.552,748.5,94.6,7.93,207.1,203.9,207.4,4905,135,0.1,-2.7,-2.7,9,-213.6,0.37,0.35,0.45,1.6,-0.079,-0.078
8/15/2022,11:30:10 AM,Tank 44,Strauss lab 1,,75.61,748.7,95.1,7.96,208.1,205,208.4,4878,135,0.1,-2.7,-2.7,8.99,-213.1,0.45,0.43,0.58,2.14,-0.08,-0.067
8/15/2022,11:30:13 AM,Tank 44,Strauss lab 1,,75.61,748.6,95.4,7.99,208.6,205.5,208.9,4866,136,0.1,-2.7,-2.7,8.99,-212.8,0.46,0.44,0.65,2.43,-0.081,-0.084
8/15/2022,11:30:16 AM,Tank 44,Strauss lab 1,,75.6,748.6,95.7,8.02,208.9,205.8,209.2,4859,136,0.1,-2.7,-2.7,8.98,-212.6,0.43,0.41,0.75,2.84,-0.079,-0.085
8/15/2022,11:30:19 AM,Tank 44,Strauss lab 1,,75.598,748.5,95.9,8.04,209.2,206,209.5,4853,136,0.1,-2.7,-2.7,8.98,-212.4,0.44,0.42,0.7,2.64,-0.079,-0.082
8/15/2022,11:31:49 AM,Tank 53,Strauss lab 1,,70.138,748.6,81.2,7.21,194,179.9,195.4,5558,126,0.09,-2,-2,9.34,-231.5,-0.01,-0.03,0.2,0.55,-0.079,-0.086
8/15/2022,11:31:52 AM,Tank 53,Strauss lab 1,,70.1,748.5,81.2,7.21,194.2,180,195.5,5557,126,0.09,-2,-2,9.33,-231.4,-0.1,-0.13,0.24,0.72,-0.077,-0.076
8/15/2022,11:31:55 AM,Tank 53,Strauss lab 1,,70.013,748.5,81.1,7.21,194.4,180,195.8,5555,126,0.09,-2,-2,9.33,-231.4,-0.07,-0.09,0.2,0.56,-0.075,-0.067
8/15/2022,11:31:58 AM,Tank 53,Strauss lab 1,,69.931,748.5,81.1,7.22,194.6,180,196,5556,126,0.09,-2,-2,9.33,-231.4,0.01,-0.02,0.13,0.25,-0.077,-0.073
8/15/2022,11:32:01 AM,Tank 53,Strauss lab 1,,69.869,748.6,81.2,7.23,194.6,179.9,196,5558,127,0.09,-1.9,-1.9,9.33,-231.3,0.18,0.16,0.17,0.45,-0.078,-0.083
8/15/2022,11:32:04 AM,Tank 53,Strauss lab 1,,69.858,748.6,81.5,7.26,194.5,179.7,195.9,5564,126,0.09,-1.9,-1.9,9.33,-231,0.22,0.2,0.13,0.27,-0.077,-0.08
8/15/2022,11:35:01 AM,Tank 54,Strauss lab 1,,70.722,748.5,102.3,9.03,182.6,170.5,183.8,5866,119,0.09,-2.1,-2.1,9.05,-215.5,0.38,0.36,0.48,1.73,-0.077,-0.084
8/15/2022,11:35:04 AM,Tank 54,Strauss lab 1,,70.714,748.5,102.4,9.03,181.6,169.5,182.7,5901,118,0.09,-2.1,-2.1,9.05,-215.4,0.39,0.37,0.46,1.63,-0.076,-0.08
8/15/2022,11:35:07 AM,Tank 54,Strauss lab 1,,70.689,748.6,102.5,9.04,181.7,169.5,182.8,5900,118,0.09,-2,-2,9.05,-215.4,0.34,0.32,0.49,1.78,-0.077,-0.067
8/15/2022,11:35:10 AM,Tank 54,Strauss lab 1,,70.652,748.6,102.7,9.06,181.8,169.6,183,5896,118,0.09,-2,-2,9.05,-215.4,0.33,0.31,0.59,2.18,-0.079,-0.08
8/15/2022,11:35:13 AM,Tank 54,Strauss lab 1,,70.617,748.5,103,9.09,183,170.6,184.2,5862,119,0.09,-2,-2,9.05,-215.4,0.32,0.3,0.58,2.15,-0.079,-0.067
8/15/2022,11:35:16 AM,Tank 54,Strauss lab 1,,70.604,748.6,103.2,9.12,183.3,170.9,184.5,5852,119,0.09,-2,-2,9.05,-215.4,0.31,0.29,0.57,2.09,-0.079,-0.082
8/15/2022,11:35:19 AM,Tank 54,Strauss lab 1,,70.602,748.5,103.5,9.15,103.7,96.6,104.4,10347,67,0.05,-2.1,-2.1,9.05,-215.3,0.22,0.2,0.56,2.06,-0.08,-0.093
